frame,centoid_x,centroid_y,blob_orient,area,grey,spine_length,width,perimeter,collision_flag,...79,id,name,trial,condition,group,odor_a_x,odor_a_y,spinepoint_x_1_conv,spinepoint_y_1_conv,spinepoint_x_2_conv,spinepoint_y_2_conv,spinepoint_x_3_conv,spinepoint_y_3_conv,spinepoint_x_4_conv,spinepoint_y_4_conv,spinepoint_x_5_conv,spinepoint_y_5_conv,spinepoint_x_6_conv,spinepoint_y_6_conv,spinepoint_x_7_conv,spinepoint_y_7_conv,spinepoint_x_8_conv,spinepoint_y_8_conv,spinepoint_x_9_conv,spinepoint_y_9_conv,spinepoint_x_10_conv,spinepoint_y_10_conv,spinepoint_x_11_conv,spinepoint_y_11_conv,spinepoint_x_12_conv,spinepoint_y_12_conv,odor_a_x_rot,odor_a_y_rot,contourpoint_x_1_conv,contourpoint_y_1_conv,contourpoint_x_2_conv,contourpoint_y_2_conv,contourpoint_x_3_conv,contourpoint_y_3_conv,contourpoint_x_4_conv,contourpoint_y_4_conv,contourpoint_x_5_conv,contourpoint_y_5_conv,contourpoint_x_6_conv,contourpoint_y_6_conv,contourpoint_x_7_conv,contourpoint_y_7_conv,contourpoint_x_8_conv,contourpoint_y_8_conv,contourpoint_x_9_conv,contourpoint_y_9_conv,contourpoint_x_10_conv,contourpoint_y_10_conv,contourpoint_x_11_conv,contourpoint_y_11_conv,contourpoint_x_12_conv,contourpoint_y_12_conv,contourpoint_x_13_conv,contourpoint_y_13_conv,contourpoint_x_14_conv,contourpoint_y_14_conv,contourpoint_x_15_conv,contourpoint_y_15_conv,contourpoint_x_16_conv,contourpoint_y_16_conv,contourpoint_x_17_conv,contourpoint_y_17_conv,contourpoint_x_18_conv,contourpoint_y_18_conv,contourpoint_x_19_conv,contourpoint_y_19_conv,contourpoint_x_20_conv,contourpoint_y_20_conv,contourpoint_x_21_conv,contourpoint_y_21_conv,contourpoint_x_22_conv,contourpoint_y_22_conv,tail_vector_x,tail_vector_y,head_vector_x,head_vector_y,midpoint_speed,midpoint_speed_bl,midpoint_distance,midpoint_distance_bl,distance_to_sp,head_vector_angular_speed,tail_vector_angular_speed,abs_head_vector_angular_speed,abs_tail_vector_angular_speed,head_vel_forward,tail_vel_forward,head_vel_forward_bl,tail_vel_forward_bl,na_flag_flip,head_vector_extended_x,head_vector_extended_y,bending_angle,abs_bending_angle,bearing_angle,heading_angle,distance_to_odor,odor_orientation,odor_speed,pref,spinepoint_x_1,spinepoint_x_2,spinepoint_x_3,spinepoint_x_4,spinepoint_x_5,spinepoint_x_6,spinepoint_x_7,spinepoint_x_8,spinepoint_x_9,spinepoint_x_10,spinepoint_x_11,spinepoint_x_12,spinepoint_y_1,spinepoint_y_2,spinepoint_y_3,spinepoint_y_4,spinepoint_y_5,spinepoint_y_6,spinepoint_y_7,spinepoint_y_8,spinepoint_y_9,spinepoint_y_10,spinepoint_y_11,spinepoint_y_12,contourpoint_x_1,contourpoint_x_2,contourpoint_x_3,contourpoint_x_4,contourpoint_x_5,contourpoint_x_6,contourpoint_x_7,contourpoint_x_8,contourpoint_x_9,contourpoint_x_10,contourpoint_x_11,contourpoint_x_12,contourpoint_x_13,contourpoint_x_14,contourpoint_x_15,contourpoint_x_16,contourpoint_x_17,contourpoint_x_18,contourpoint_x_19,contourpoint_x_20,contourpoint_x_21,contourpoint_x_22,contourpoint_y_1,contourpoint_y_2,contourpoint_y_3,contourpoint_y_4,contourpoint_y_5,contourpoint_y_6,contourpoint_y_7,contourpoint_y_8,contourpoint_y_9,contourpoint_y_10,contourpoint_y_11,contourpoint_y_12,contourpoint_y_13,contourpoint_y_14,contourpoint_y_15,contourpoint_y_16,contourpoint_y_17,contourpoint_y_18,contourpoint_y_19,contourpoint_y_20,contourpoint_y_21,contourpoint_y_22,distance_from_sp,HCs,HC_flag,HCs_right,HCs_left,HC_angle,Abs_HC_angle,HC_reorientation,run_flag,run_direction,step_boolean,IS_angle,Abs_IS_angle,IS_reorientation,IS_interval,IS_distance,run_speed,step_idx,step_extr,gt_1min,minima,IS_distance_bl,run_speed_bl,flanks
805,63.9947,16.2511,-0.888629,663,30070,3.9262036775446,0.939142,9.12387,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,65.235,-14.81112,64.9459,-15.08852,64.70194,-15.32654,64.48478,-15.58214,64.26424,-15.89,64.07466,-16.17652,63.85578,-16.47038,63.63642,-16.74258,63.40846,-17.00004,63.15106,-17.25612,62.87692,-17.48966,62.6258,-17.65154,0,0,65.235,-14.81112,65.21446,-15.29382,65.00532,-15.57766,64.80782,-15.84902,64.60506,-16.1671,64.43192,-16.461,64.21968,-16.7603,63.98246,-17.03174,63.72426,-17.28144,63.4283,-17.50938,63.12548,-17.71038,62.6258,-17.65154,62.75714,-17.17382,62.99598,-16.88908,63.20354,-16.59902,63.39526,-16.32632,63.59644,-16.04938,63.8094,-15.75568,64.01598,-15.47742,64.26762,-15.18538,64.5135,-14.9537,64.78688,-14.78262,-0.448444818282653,-0.56001556665388,-0.531539999999993,-0.489620000000002,1.11917574241027,0.27684325365999,2.43605371193337,0.60259082657539,2.07055483211626,34.4179854600213,7.25673817195995,34.4179854600213,7.25673817195995,0.994184224339973,1.23582471048809,0.245924911498677,0.305697953270613,FALSE,-1.38732,-1.59966,-3.89634342110359,3.89634342110359,65.4822464465863,57.6575076121458,66.0851106787755,towards,0.0120427448372118,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,FALSE,,FALSE,,,,,,,,,,,,,0
806,63.9409,16.2736,-0.850163,660,29564,3.88917156852327,0.918362,9.00046,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,65.18278,-14.8757,64.89546,-15.15084,64.64602,-15.40128,64.4308,-15.65722,64.20652,-15.96142,64.00656,-16.24306,63.78208,-16.51606,63.53516,-16.78634,63.29532,-17.02808,63.02772,-17.26298,62.73444,-17.49234,62.47582,-17.64012,0,0,65.18278,-14.8757,65.16018,-15.35974,64.94274,-15.65818,64.74952,-15.93122,64.53804,-16.24764,64.34924,-16.53858,64.1275,-16.81842,63.86304,-17.09068,63.5943,-17.3242,63.29252,-17.53038,62.97142,-17.72292,62.47582,-17.64012,62.6292,-17.17218,62.88822,-16.88854,63.11234,-16.6201,63.3203,-16.3624,63.5483,-16.08596,63.76264,-15.81404,63.9707,-15.54214,64.21818,-15.25336,64.46172,-15.02226,64.73962,-14.84226,-0.448240379277005,-0.550767360843676,-0.560880000000012,-0.464260000000003,1.52337995575629,0.376828631581779,2.53126495916814,0.626142616049251,2.16370105513677,38.913631216294,3.35170882084822,38.913631216294,3.35170882084822,1.23284033916346,1.40379749061388,0.304959728668048,0.347248291804748,FALSE,-1.47208000000001,-1.53092,-5.73322106614353,5.73322106614353,65.0991410578597,54.6732896664091,66.0354202015646,towards,0.0162164457094156,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,FALSE,,FALSE,,,,,,,,,,,,,0
807,63.8636,16.3335,-0.828243,661,29129,3.85292535990095,0.951186,9.00046,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,65.0782,-14.95872,64.81092,-15.2428,64.55662,-15.50714,64.34592,-15.76088,64.12086,-16.06084,63.91364,-16.33712,63.67582,-16.5952,63.41376,-16.8461,63.14972,-17.07986,62.8735,-17.2909,62.56028,-17.50578,62.29608,-17.63228,0,0,65.0782,-14.95872,65.0819,-15.44222,64.8614,-15.7569,64.66932,-16.031,64.44944,-16.346,64.2485,-16.63466,64.00948,-16.90496,63.72998,-17.159,63.4369,-17.38398,63.12996,-17.57074,62.78892,-17.7455,62.29608,-17.63228,62.46576,-17.1862,62.7451,-16.91602,62.98328,-16.67148,63.21846,-16.42294,63.45968,-16.16572,63.6829,-15.91016,63.88846,-15.64396,64.12652,-15.3627,64.36272,-15.13576,64.6456,-14.9394,-0.448046861943534,-0.546436610603213,-0.589440000000003,-0.425919999999998,2.11547653260448,0.523291726343446,2.66348224245592,0.658848348945717,2.29375981663295,40.7188959971338,-2.5003867484469,40.7188959971338,2.5003867484469,1.34672133575533,1.57132418193179,0.333129733102417,0.388688284240129,FALSE,-1.56058000000001,-1.44494,-7.71777141491901,7.71777141491901,64.9886945425883,50.9857433464458,65.9685900102769,towards,0.0215891729517142,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,,,,FALSE,,FALSE,,,,,,,,,,,,,0
808,63.6648,16.4628,-0.776124,666,28940,3.95782543906905,0.919024,9.09977,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,64.9455,-15.0581,64.68452,-15.35672,64.44402,-15.61252,64.2267,-15.88096,64.01294,-16.16762,63.79284,-16.45028,63.54492,-16.6969,63.28026,-16.91676,62.99118,-17.13846,62.70696,-17.32934,62.38566,-17.5261,62.11636,-17.64042,0,0,64.9455,-15.0581,64.96752,-15.55648,64.75702,-15.85972,64.55082,-16.14778,64.33824,-16.4505,64.1229,-16.7526,63.86858,-17.01422,63.58492,-17.23814,63.26628,-17.45032,62.95356,-17.61756,62.60688,-17.77482,62.11636,-17.64042,62.3009,-17.20306,62.5923,-16.95624,62.84206,-16.7313,63.10186,-16.494,63.34374,-16.26688,63.57116,-16.023,63.78282,-15.75388,64.00348,-15.48432,64.24016,-15.24388,64.50636,-15.0496,-0.447862840594698,-0.549260819981092,-0.605519999999991,-0.387640000000001,2.64836616682818,0.655109183235835,2.82900512788268,0.699792672897956,2.45574476206303,38.5628914771825,7.11626009771858,38.5628914771825,7.11626009771858,1.51155500152084,1.60659396648168,0.373903569251646,0.397412742375408,FALSE,-1.62727999999999,-1.35848,-9.48861415412564,9.48861415412564,65.2663368143127,47.8468803991793,65.8797248578347,towards,0.0245286356535779,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,-5.59227073302205,5.59227073302205,9.81062721296649,FALSE,,FALSE,,,,,,,,,,,,,0
809,63.4684,16.5903,-0.736819,662,28227,3.92873729650596,0.906238,9.165,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,64.8275,-15.18114,64.5648,-15.46862,64.3222,-15.71864,64.09706,-15.99782,63.88418,-16.28242,63.66004,-16.5608,63.40676,-16.7964,63.12188,-17.00824,62.83684,-17.19988,62.53158,-17.3764,62.20464,-17.5568,61.93104,-17.66604,0,0,64.8275,-15.18114,64.8392,-15.6792,64.62224,-15.97882,64.4053,-16.2785,64.19332,-16.58,63.97244,-16.87854,63.71346,-17.13068,63.41232,-17.34208,63.10258,-17.5207,62.77036,-17.66636,62.42072,-17.80196,61.93104,-17.66604,62.1273,-17.24308,62.42716,-17.01152,62.70094,-16.79396,62.96078,-16.58156,63.22456,-16.35594,63.45776,-16.12116,63.67146,-15.85536,63.88774,-15.5878,64.1331,-15.33976,64.39648,-15.15488,-0.449805356868793,-0.542982022486578,-0.63219999999999,-0.356920000000002,2.76436804033034,0.683803815252992,3.00177813040332,0.742530411351268,2.623138915498,29.9768911042126,11.0279507129932,29.9768911042126,11.0279507129932,1.33746924032794,1.4476650129398,0.330841102189299,0.358099516639693,FALSE,-1.67954,-1.27438,-10.8420876198846,10.8420876198846,64.9436719937208,44.755889498635,65.7788779886188,towards,0.0212966500093708,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
810,63.3466,16.6656,-0.720162,650,27181,3.83099254188152,0.919383,8.96638,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,64.7318,-15.29462,64.4615,-15.5731,64.21804,-15.81916,63.98832,-16.09546,63.77182,-16.37772,63.54594,-16.65164,63.29172,-16.8807,63.00466,-17.08346,62.69936,-17.27076,62.38886,-17.4306,62.05798,-17.5944,61.77546,-17.6963,0,0,64.7318,-15.29462,64.729,-15.78972,64.50816,-16.08742,64.28358,-16.38418,64.06694,-16.68416,63.84464,-16.97808,63.58148,-17.22216,63.27904,-17.4292,62.95314,-17.60416,62.61718,-17.72984,62.26356,-17.84242,61.77546,-17.6963,61.9936,-17.28304,62.29642,-17.06628,62.57886,-16.8582,62.86244,-16.6508,63.1275,-16.4373,63.35716,-16.20564,63.5736,-15.94286,63.7943,-15.67822,64.03962,-15.43354,64.301,-15.25716,-0.457437231944023,-0.538866215366446,-0.641379999999998,-0.323640000000001,2.33351734375394,0.577227069383747,3.14762296438794,0.778607103187753,2.7642074331714,20.1157088872547,26.9908970787859,20.1157088872547,26.9908970787859,0.983087503915505,1.15958173122682,0.243179987649051,0.286838221373668,FALSE,-1.71384,-1.21668,-11.6665635156606,11.6665635156606,64.3561582578515,42.1758934615308,65.6914271817351,towards,0.0159066436463692,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
811,63.2445,16.7126,-0.697944,640,27093,3.851533695402,0.924256,8.92524,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,64.69478,-15.39422,64.41528,-15.65744,64.15942,-15.89466,63.91946,-16.16566,63.70356,-16.43302,63.46152,-16.71616,63.20666,-16.94314,62.92964,-17.13584,62.60676,-17.33068,62.30568,-17.47914,61.97012,-17.63898,61.68742,-17.74258,0,0,64.69478,-15.39422,64.67052,-15.87672,64.43628,-16.17082,64.1991,-16.46406,63.98536,-16.74924,63.74824,-17.05242,63.48578,-17.2921,63.19516,-17.48564,62.85414,-17.6666,62.53174,-17.7817,62.17662,-17.88786,61.68742,-17.74258,61.9063,-17.32608,62.21762,-17.11448,62.49432,-16.91582,62.79794,-16.69892,63.05434,-16.49484,63.28654,-16.26174,63.52262,-15.98874,63.74468,-15.74066,64.00064,-15.50352,64.2697,-15.34392,-0.469706136837933,-0.521396662884852,-0.63664,-0.308300000000006,1.70003797039952,0.42052738031772,3.25387533753791,0.80489006445761,2.86675981309911,12.2461636184827,28.5131476638012,12.2461636184827,28.5131476638012,0.91190628230261,0.87757973983134,0.225572349952788,0.217081215500411,FALSE,-1.73344000000001,-1.20596,-11.9945077266111,11.9945077266111,62.742400170547,41.31215043387,65.6261725674749,towards,0.0132605592201618,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
812,63.2628,16.7473,-0.709479,633,26960,3.83221230299778,0.914873,8.94228,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,64.6985,-15.47992,64.39004,-15.72618,64.1345,-15.94754,63.87404,-16.22626,63.65842,-16.47742,63.39182,-16.76724,63.14138,-16.98196,62.8508,-17.18988,62.53906,-17.37676,62.23556,-17.52598,61.89878,-17.68598,61.60606,-17.78256,0,0,64.6985,-15.47992,64.6225,-15.96266,64.38196,-16.23892,64.128,-16.5444,63.91936,-16.81576,63.65506,-17.12378,63.39586,-17.34454,63.09196,-17.5532,62.76462,-17.72702,62.4405,-17.837,62.08462,-17.94138,61.60606,-17.78256,61.85642,-17.36798,62.16916,-17.1502,62.44984,-16.94924,62.74362,-16.73734,63.01598,-16.51882,63.24544,-16.295,63.50446,-16.01296,63.72872,-15.78288,64.00814,-15.54176,64.27168,-15.39898,-0.479855996014536,-0.500449683647794,-0.640280000000004,-0.309220000000003,1.38261261327946,0.34200792592886,3.34028862586788,0.826265559828164,2.94990629071501,4.1887208902797,22.3830773620362,4.1887208902797,22.3830773620362,0.984587726862451,0.775599217555281,0.243551088081369,0.191854954309253,FALSE,-1.75964,-1.20856,-11.8800912629284,11.8800912629284,61.0190023386158,41.3061781262995,65.5718169652939,towards,0.0096829566074874,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
813,63.2604,16.7996,-0.693118,653,27865,3.96462575845002,0.936228,9.165,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,64.69526,-15.52424,64.37314,-15.77126,64.11176,-15.99254,63.85314,-16.25714,63.61166,-16.5181,63.3438,-16.7936,63.08984,-17.00704,62.78326,-17.2241,62.48362,-17.40806,62.16534,-17.57258,61.82634,-17.73578,61.53418,-17.83892,0,0,64.69526,-15.52424,64.59792,-16.00694,64.35192,-16.2825,64.10212,-16.5736,63.8681,-16.8552,63.603,-17.1474,63.34364,-17.36816,63.02472,-17.58566,62.71206,-17.75796,62.37378,-17.88142,62.01734,-17.98902,61.53418,-17.83892,61.77958,-17.41876,62.0963,-17.19718,62.39234,-16.97918,62.67672,-16.77188,62.9667,-16.5456,63.20466,-16.32462,63.4682,-16.0546,63.71846,-15.81678,63.9965,-15.58898,64.26408,-15.44344,-0.489062698804958,-0.485736840593251,-0.657279999999993,-0.327719999999999,0.87646855049118,0.216806347791342,3.39506791027358,0.839815956565122,3.00039014056506,-3.55872707198052,8.48756517735012,3.55872707198052,8.48756517735012,0.794394322922959,0.897182018602562,0.196504177774072,0.221930104221398,FALSE,-1.78532000000001,-1.21768,-11.5585241933386,11.5585241933386,59.6530765566045,42.0687993893345,65.5321447794897,towards,0.0100403382640318,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
814,63.183,16.8554,-0.673898,661,27334,4.10049296807062,0.952657,9.43885,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,64.648,-15.54316,64.3378,-15.80318,64.07254,-16.03936,63.82322,-16.28618,63.56658,-16.5528,63.29404,-16.82082,63.02654,-17.03784,62.734,-17.24566,62.42182,-17.4377,62.10526,-17.60624,61.7686,-17.77126,61.46714,-17.8734,0,0,64.648,-15.54316,64.56976,-16.02188,64.32282,-16.31352,64.08182,-16.58598,63.8291,-16.8747,63.5574,-17.16502,63.28392,-17.39634,62.97948,-17.6082,62.6528,-17.78954,62.31662,-17.92494,61.96046,-18.0352,61.46714,-17.8734,61.71938,-17.44282,62.0328,-17.22026,62.32726,-17.00524,62.6231,-16.79278,62.8999,-16.58058,63.15242,-16.36434,63.41892,-16.10688,63.68038,-15.8654,63.94618,-15.65202,64.21764,-15.48916,-0.491175142019923,-0.47888352832562,-0.653220000000012,-0.333559999999999,0.907495683736378,0.224481328756211,3.4517863905071,0.853846039612386,3.05278558932658,-4.70570098660053,12.9653038042598,4.70570098660053,12.9653038042598,1.51957800737554,1.16266579014011,0.375888168238903,0.287601105049289,FALSE,-1.79798000000001,-1.21846,-11.1232977594697,11.1232977594697,59.156778374254,42.6585022476587,65.4910336228861,towards,0.0229063064096968,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
815,63.0764,16.8786,-0.658372,672,27109,4.09244998270832,0.883034,9.38067,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,64.54242,-15.58688,64.25128,-15.86084,63.97776,-16.11338,63.72856,-16.35604,63.45538,-16.62524,63.1831,-16.87322,62.89804,-17.08978,62.60416,-17.28888,62.29324,-17.48328,61.96472,-17.66416,61.62842,-17.82596,61.32668,-17.9263,0,0,64.54242,-15.58688,64.49698,-16.06616,64.24356,-16.37292,63.99862,-16.6427,63.7265,-16.93484,63.45094,-17.20964,63.16026,-17.4497,62.8535,-17.64944,62.5273,-17.8335,62.17842,-17.98494,61.82174,-18.09314,61.32668,-17.9263,61.57758,-17.49718,61.88952,-17.2747,62.195,-17.05114,62.48918,-16.83998,62.7678,-16.6362,63.0407,-16.42746,63.30454,-16.19642,63.57472,-15.95136,63.83396,-15.73924,64.11572,-15.5559,-0.493175705347108,-0.467413002096371,-0.664819999999985,-0.342680000000001,1.96307961163057,0.4855942871912,3.57447886623401,0.884195682561836,3.16378192706135,-3.98061662100185,5.05406191208394,3.98061662100185,5.05406191208394,2.02572907322731,1.50478541058993,0.50109147867887,0.37222901939478,FALSE,-1.82695999999999,-1.20072,-10.8322466035407,10.8322466035407,58.4157795357401,42.9460989500804,65.397321648355,towards,0.0332106700294807,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
816,62.9397,16.9185,-0.65314,667,26764,3.97965107088518,0.902095,9.32249,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,64.38126,-15.64918,64.1008,-15.94066,63.83986,-16.19444,63.5803,-16.4481,63.3026,-16.71502,63.02146,-16.95238,62.71698,-17.1611,62.42136,-17.3477,62.11222,-17.53766,61.77264,-17.72784,61.43888,-17.8899,61.13382,-17.99016,0,0,64.38126,-15.64918,64.35966,-16.13736,64.1141,-16.44552,63.85664,-16.72724,63.57946,-17.01706,63.293,-17.28552,62.98202,-17.52148,62.67336,-17.70766,62.34666,-17.88512,61.98352,-18.04002,61.62856,-18.1532,61.13382,-17.99016,61.391,-17.56738,61.69876,-17.3443,62.013,-17.11014,62.30416,-16.90544,62.58556,-16.71398,62.87864,-16.51544,63.14908,-16.29658,63.4202,-16.05094,63.6849,-15.83114,63.94606,-15.63888,-0.493175352618527,-0.462278214233897,-0.673340000000003,-0.352239999999998,2.87972421790695,0.712338725651704,3.7544616298532,0.928716852915067,3.3290898778495,-2.11023980833747,4.39711288588321,2.11023980833747,4.39711288588321,1.69289344241249,1.73736740146553,0.418760084710029,0.429761319869816,FALSE,-1.86372,-1.17488,-10.5643918635278,10.5643918635278,58.2036596629126,43.3823857817969,65.2616856064567,towards,0.0306067460522635,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
817,62.6856,17.0324,-0.630947,667,26854,4.00509723577004,0.904761,9.32249,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,64.207,-15.73562,63.9397,-16.03506,63.67958,-16.2896,63.42954,-16.5313,63.14096,-16.80658,62.8724,-17.02592,62.55176,-17.23218,62.26678,-17.3976,61.944,-17.5938,61.6189,-17.77714,61.28618,-17.94848,60.99046,-18.06134,0,0,64.207,-15.73562,64.21426,-16.22242,63.97316,-16.53218,63.72002,-16.79534,63.42998,-17.09036,63.16182,-17.3467,62.8349,-17.58534,62.53664,-17.74674,62.19568,-17.93004,61.84808,-18.08112,61.49504,-18.2047,60.99046,-18.06134,61.2185,-17.62692,61.52618,-17.40142,61.82718,-17.17674,62.13276,-16.97088,62.4037,-16.79868,62.71286,-16.6049,62.97404,-16.4087,63.25604,-16.14994,63.50676,-15.93588,63.76766,-15.74154,-0.503221971532822,-0.467181226190401,-0.657820000000001,-0.354680000000002,2.65942021711502,0.657843552049921,3.92067539342289,0.969832074918187,3.48322216144765,-1.98133150296527,11.9272255699372,1.98133150296527,11.9272255699372,1.45056752626169,1.71098646191032,0.358817492558373,0.423235637741162,FALSE,-1.85477999999999,-1.1419,-10.1837351307475,10.1837351307475,58.0253656875563,44.1884346847622,65.1369375516412,towards,0.0289874438366396,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
818,62.466,17.1406,-0.608728,669,26497,4.10651803611131,0.902638,9.40477,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,64.05288,-15.84926,63.79358,-16.14208,63.53206,-16.38944,63.26702,-16.635,62.99422,-16.893,62.72866,-17.10524,62.39506,-17.31174,62.1248,-17.46266,61.78994,-17.6626,61.48006,-17.83288,61.14966,-18.00158,60.85166,-18.1027,0,0,64.05288,-15.84926,64.07122,-16.3342,63.8266,-16.63626,63.553,-16.90338,63.27854,-17.18146,63.01488,-17.43016,62.67484,-17.66976,62.39024,-17.81492,62.03528,-18.00042,61.70232,-18.13836,61.35066,-18.26016,60.85166,-18.1027,61.08962,-17.68024,61.39292,-17.45572,61.67862,-17.24544,61.99446,-17.03452,62.2502,-16.87754,62.57096,-16.68356,62.83078,-16.49436,63.0983,-16.25254,63.35986,-16.03548,63.61744,-15.84766,-0.516517232809882,-0.467160667424003,-0.640279999999997,-0.338979999999996,2.62677170686759,0.649767501558883,4.08484862510211,1.01044254376562,3.63899358229717,-2.57731336257395,27.0920749994709,2.57731336257395,27.0920749994709,1.69169724089883,1.48837454219582,0.418464188090289,0.368169569185624,FALSE,-1.84456,-1.10858,-9.62409317003057,9.62409317003057,57.3804908696008,43.8503846900447,65.019028144484,towards,0.0257083260568173,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
819,62.3864,17.2231,-0.601995,646,26130,3.89281007993448,0.897098,9.06569,0,0.0702247,3,113.csv,20230410_110403-data,0_Degree,GoDM,0,0,63.97252,-15.98514,63.68626,-16.25858,63.42464,-16.48282,63.1369,-16.7321,62.86714,-16.97478,62.5985,-17.18546,62.26202,-17.39014,61.98916,-17.53886,61.6517,-17.73852,61.35306,-17.89958,61.00598,-18.07494,60.71362,-18.16936,0,0,63.97252,-15.98514,63.94766,-16.47006,63.69808,-16.74786,63.40234,-17.02246,63.13218,-17.2844,62.86694,-17.52712,62.52406,-17.75634,62.23896,-17.8989,61.88384,-18.08294,61.56374,-18.20572,61.19718,-18.33022,60.71362,-18.16936,60.95768,-17.7586,61.2783,-17.52164,61.5545,-17.31478,61.8757,-17.10392,62.13622,-16.94884,62.46012,-16.74828,62.7265,-16.5572,62.99412,-16.32992,63.2762,-16.11484,63.53184,-15.95154,-0.532607794889975,-0.45383495709312,-0.645720000000004,-0.336419999999997,2.44631963242767,0.605130240828006,4.23774360212884,1.04826318381737,3.78672379203977,-5.71925525253288,31.5721768026914,5.71925525253288,31.5721768026914,1.18162234943118,1.18671160508065,0.292290266325279,0.293549162528366,FALSE,-1.86116000000001,-1.10016,-8.87332176090442,8.87332176090442,55.7857704235623,43.5711704394537,64.914653489498,towards,0.0173289506696773,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,FALSE,,FALSE,,,,,,,,,,,,,0
